duration_min,pred_eta_min,abs_err,hour,trip_distance
6.0,9.397143,3.3971433639526367,14,1.4
8.35,8.510315,0.16031494140625036,22,1.43
11.133333333333333,6.614264,4.519069321950276,14,0.81
7.383333333333334,8.460972,1.0776384989420569,16,1.1
40.666666666666664,40.43031,0.23635737101236742,10,17.32
22.583333333333332,18.246279,4.337054570515949,13,2.5
13.433333333333334,19.872496,6.439162317911784,1,3.3
4.9,4.959126,0.05912599563598597,11,0.5
8.783333333333333,8.357831,0.42550233205159493,6,1.65
6.933333333333334,11.359149,4.425815645853678,13,1.96
32.166666666666664,12.539702,19.626964251200356,18,1.44
13.2,11.041952,2.1580478668212884,15,1.3
10.483333333333333,4.402937,6.080396397908528,14,0.47
22.15,19.875042,2.2749580383300767,19,4.14
9.133333333333333,16.589851,7.456518046061198,17,2.1
27.333333333333332,22.316345,5.016988118489582,12,3.58
6.166666666666667,7.650706,1.4840391476949053,10,1.58
29.266666666666666,32.18793,2.92126439412435,20,17.02
16.85,16.736013,0.11398658752441548,15,2.4
6.8,9.009905,2.2099048614501955,14,0.9
21.666666666666668,30.880634,9.21396764119466,12,9.19
27.833333333333332,12.849643,14.983690579732258,13,1.3
3.2,6.4979877,3.2979877471923826,17,0.81
14.65,18.72276,4.0727592468261715,20,11.65
6.666666666666667,5.917005,0.7496616045633955,8,0.84
26.116666666666667,23.245914,2.8707522074381515,0,3.7
18.35,20.368185,2.0181850433349595,15,3.0
6.133333333333334,4.2373595,1.8959738095601404,12,0.74
4.483333333333333,4.9826455,0.4993121782938639,21,0.59
41.86666666666667,45.446377,3.5797101338704422,18,13.4
7.65,7.172723,0.4772771835327152,18,0.09
3.966666666666667,6.8396935,2.8730268796284992,18,0.7
27.333333333333332,23.096802,4.236531575520832,10,5.19
11.45,16.207174,4.757174301147462,14,2.27
14.116666666666667,16.369791,2.253124364217122,1,2.53
4.033333333333333,8.2648115,4.231478182474772,14,0.9
6.916666666666667,10.326471,3.4098046620686846,14,1.26
16.8,17.74927,0.9492694854736321,13,3.21
18.633333333333333,22.359665,3.7263315836588546,1,4.47
20.883333333333333,23.325026,2.441692225138347,15,5.41
11.066666666666666,16.865128,5.798460896809896,17,2.3
12.7,12.549108,0.15089244842529226,22,1.9
15.916666666666666,19.172956,3.2562898000081386,19,3.8
3.9166666666666665,6.2601686,2.343501885732015,14,0.59
7.583333333333333,8.90295,1.3196169535319013,15,0.97
4.4,5.25564,0.8556400299072262,11,0.52
7.266666666666667,9.789609,2.522942288716634,21,1.54
5.8,11.74412,5.944119644165039,16,1.43
6.35,6.4571185,0.10711851119995153,14,0.7
34.233333333333334,27.033373,7.199960454305014,15,12.03
6.433333333333334,16.046223,9.612889353434245,11,3.66
26.55,38.919292,12.369292449951171,15,11.87
15.766666666666667,14.955526,0.8111403147379566,1,2.31
11.666666666666666,8.875326,2.791340510050455,2,1.35
6.016666666666667,7.1090446,1.0923778851826986,19,0.89
6.55,9.06874,2.5187398910522463,1,1.27
42.516666666666666,33.63493,8.881737009684244,22,12.34
13.033333333333333,15.030681,1.9973473230997723,15,2.54
13.616666666666667,17.60386,3.987194188435872,15,2.4
7.4,8.164714,0.7647138595581051,18,0.88
12.0,6.8982863,5.10171365737915,21,0.96
10.55,16.121342,5.571341705322265,15,2.21
27.466666666666665,23.511782,3.954884974161782,2,5.55
6.516666666666667,10.374374,3.857707722981771,13,1.28
20.55,17.730219,2.819781112670899,16,2.4
7.616666666666666,9.712356,2.09568894704183,12,1.8
10.933333333333334,11.040739,0.10740572611490862,0,1.42
16.033333333333335,12.471597,3.5617366154988623,16,1.37
10.2,8.37116,1.8288404464721673,4,1.58
26.933333333333334,22.511614,4.421719487508138,13,8.57
5.25,7.1609974,1.9109973907470703,18,0.65
8.283333333333333,7.6686573,0.6146760304768879,10,0.97
11.433333333333334,10.254384,1.178949292500814,19,1.4
34.416666666666664,26.944746,7.47192064921061,20,11.04
9.25,8.049906,1.200094223022461,6,1.6
14.683333333333334,18.249613,3.5662794748942055,16,2.65
14.6,21.633371,7.033371353149414,9,4.5
23.35,26.394787,3.0447868347167955,22,10.07
10.45,14.371424,3.9214237213134773,12,1.93
17.583333333333332,10.999496,6.583836873372395,13,1.3
8.3,7.6777005,0.6222994804382331,13,0.8
5.266666666666667,7.8280616,2.5613949139912924,15,0.8
15.983333333333333,13.95852,2.0248133977254223,1,2.27
23.35,25.59546,2.2454608917236314,9,12.2
24.666666666666668,9.433151,15.23351542154948,16,1.33
2.183333333333333,5.1526394,2.969306055704753,0,0.45
18.7,17.631887,1.0681125640869134,23,6.5
38.68333333333333,22.876917,15.806416447957353,16,3.55
15.133333333333333,11.725627,3.4077063878377274,3,2.08
9.85,10.555653,0.7056526184082035,10,2.11
32.766666666666666,42.444584,9.6779172261556,7,17.43
5.533333333333333,8.537312,3.003978220621745,11,1.0
4.433333333333334,8.406659,3.9733257929484047,17,0.76
25.25,22.577755,2.6722450256347656,9,4.97
3.216666666666667,5.107099,1.8904323895772297,22,0.63
36.96666666666667,44.37802,7.411354573567706,19,18.29
32.266666666666666,37.70481,5.4381444295247405,15,10.94
10.25,14.552545,4.302544593811035,20,2.6
11.116666666666667,14.333068,3.2164012273152665,22,3.14
8.95,11.975957,3.0259569168090827,21,2.22
4.633333333333334,8.802761,4.169427744547526,16,0.61
35.05,35.81186,0.7618591308593778,19,18.17
7.15,6.6971035,0.4528964996337894,10,0.8
12.683333333333334,17.843267,5.159934107462565,16,2.13
15.783333333333333,21.581446,5.798112360636393,10,3.95
2.15,2.9782698,0.8282698154449464,21,0.2
22.8,32.269222,9.469222259521484,22,15.0
27.566666666666666,26.983152,0.5835142771402992,13,6.25
11.666666666666666,12.116819,0.4501527150472011,14,1.5
9.05,9.382739,0.332739067077636,10,1.2
5.383333333333334,7.8961926,2.512859217325846,12,0.89
11.333333333333334,11.835195,0.5018612543741856,10,2.69
5.266666666666667,5.9023223,0.6356556256612143,3,0.97
16.516666666666666,16.851154,0.3344876607259124,13,2.32
3.1166666666666667,4.26419,1.1475235303243,1,0.42
10.6,8.470322,2.129678344726562,21,1.35
7.016666666666667,9.83826,2.8215930302937826,21,1.63
7.583333333333333,10.66337,3.080036799112956,3,1.54
5.85,7.1425643,1.2925642967224125,9,0.9
12.35,13.931467,1.5814670562744144,14,2.45
10.883333333333333,9.724097,1.159236081441243,20,1.68
9.95,10.033661,0.08366088867187571,23,1.9
24.466666666666665,10.987051,13.479615656534829,10,1.59
19.233333333333334,17.144524,2.0888097127278655,21,3.27
8.616666666666667,8.392096,0.2245711008707687,11,0.97
6.083333333333333,6.001026,0.08230717976887991,18,0.4
12.783333333333333,16.269236,3.485902277628581,15,2.04
30.4,35.952217,5.552217102050783,11,14.91
4.75,5.4449162,0.6949162483215332,19,0.73
4.25,7.064056,2.814055919647217,6,1.26
20.45,17.597706,2.852294158935546,14,3.34
4.416666666666667,9.306755,4.890088399251302,0,1.2
25.716666666666665,21.745642,3.9710249582926416,22,6.79
41.65,39.15701,2.492990875244139,16,16.2
6.816666666666666,7.017767,0.201100285847982,5,1.67
5.133333333333334,6.1088247,0.9754913965860998,2,0.7
8.6,14.091682,5.491682434082032,18,1.84
4.4,6.863233,2.463233089447021,12,0.74
17.666666666666668,13.735566,3.9311005274454764,18,1.82
14.483333333333333,15.596138,1.1128046671549487,19,2.86
12.466666666666667,15.0733185,2.6066518147786457,2,2.67
31.133333333333333,28.869967,2.263366826375325,6,16.4
13.283333333333333,13.170768,0.11256554921468087,14,2.28
3.0166666666666666,3.877087,0.8604204495747885,8,0.83
10.133333333333333,10.193412,0.060078493754069484,12,1.3
26.683333333333334,13.343727,13.339606221516927,17,1.75
22.433333333333334,18.160769,4.272564824422201,20,3.6
20.15,30.297766,10.147765731811525,12,12.31
12.216666666666667,9.928608,2.2880587259928387,9,1.39
22.516666666666666,17.168257,5.348409907023111,21,3.75
8.75,6.2863865,2.463613510131836,5,1.32
9.883333333333333,14.148851,4.2655180613199875,18,1.85
18.216666666666665,13.337495,4.879171816507974,18,1.5
10.65,11.739174,1.089173889160156,11,1.45
5.116666666666666,6.986439,1.869772561391195,19,0.81
6.9,4.724492,2.1755079269409183,17,0.44
15.3,13.587234,1.7127664566040046,21,2.3
10.4,14.646494,4.246493911743164,13,1.97
2.033333333333333,3.9524338,1.9191004912058514,15,0.49
50.733333333333334,49.933796,0.7995374043782562,14,16.43
24.9,15.000318,9.899682426452635,17,1.9
3.5833333333333335,7.451704,3.868370691935221,9,1.07
18.5,23.01427,4.514270782470703,11,4.76
22.45,22.438797,0.01120300292968679,18,3.7
14.15,16.3339,2.183900451660156,10,2.44
5.7,10.960032,5.26003246307373,0,2.41
2.7,4.0141845,1.3141844749450682,9,0.39
4.683333333333334,6.0105476,1.3272143046061196,15,0.61
14.233333333333333,15.574502,1.3411686579386402,14,1.85
10.316666666666666,14.297692,3.9810256322224937,13,2.53
25.083333333333332,20.161573,4.9217599232991525,15,3.09
6.0,8.73197,2.7319698333740234,16,0.83
30.533333333333335,16.753513,13.779819997151694,12,2.3
35.416666666666664,24.97521,10.441456476847328,13,4.86
13.833333333333334,17.75395,3.9206167856852208,19,2.79
8.95,10.529596,1.5795963287353523,22,1.75
14.883333333333333,14.196807,0.6865264256795243,11,2.7
26.75,19.689274,7.060726165771484,17,2.5
5.95,7.162175,1.2121751785278319,14,1.09
8.633333333333333,8.821805,0.18847166697184292,23,1.77
20.583333333333332,12.530654,8.052679379781086,14,1.58
4.35,7.8360415,3.4860414505004886,23,0.92
24.95,21.987698,2.96230239868164,10,6.1
2.433333333333333,4.5438123,2.110478941599528,1,0.34
12.4,16.051186,3.651185607910156,16,2.13
9.0,5.9162908,3.083709239959717,14,0.6
17.816666666666666,15.4114065,2.405260149637858,14,2.06
27.166666666666668,21.711517,5.455149332682293,14,3.26
10.683333333333334,11.753248,1.0699148813883461,15,1.51
63.45,53.472275,9.977725219726565,14,15.0
12.116666666666667,12.719576,0.6029092152913407,6,3.0
9.533333333333333,8.9607115,0.5726218541463215,14,1.05
10.833333333333334,7.8003497,3.0329836209615078,2,1.09
4.65,4.176798,0.4732021331787113,13,0.36
12.166666666666666,9.055225,3.111441294352213,21,1.4
3.966666666666667,4.812412,0.8457451184590656,15,0.5
13.55,9.54406,4.005940246582032,7,2.39
7.183333333333334,7.547701,0.36436754862467424,14,1.14
5.883333333333334,5.4520726,0.43126071294148804,7,0.7
7.7,6.3347673,1.3652326583862306,9,0.87
15.566666666666666,10.2093115,5.357355181376139,20,1.6
6.95,5.469494,1.4805061340332033,9,0.6
5.25,6.614217,1.3642168045043945,15,0.65
5.95,6.8416443,0.8916442871093748,7,1.27
11.266666666666667,8.924156,2.3425104777018237,7,2.0
6.45,9.261768,2.811768341064453,13,1.07
12.216666666666667,14.780605,2.5639386494954426,20,2.5
24.033333333333335,18.115099,5.918234380086265,17,2.49
13.683333333333334,9.151837,4.531495984395345,18,1.07
26.833333333333332,19.025496,7.8078378041585275,12,2.71
6.066666666666666,5.8073144,0.2593522707621254,13,0.65
14.116666666666667,15.322665,1.205998547871907,15,1.93
21.283333333333335,17.902771,3.380562337239585,14,2.61
3.75,4.60406,0.854060173034668,8,0.5
14.65,16.155478,1.5054775238037106,14,2.2
4.233333333333333,4.3215265,0.08819319407145176,12,0.6
2.7666666666666666,3.1718132,0.4051465829213461,1,0.14
11.816666666666666,14.332116,2.5154494603474937,22,2.62
26.216666666666665,22.162312,4.054355112711587,0,3.79
12.066666666666666,12.448887,0.3822202046712242,22,2.23
2.933333333333333,4.2563195,1.322986189524333,22,0.6
31.3,41.583866,10.283866119384765,11,17.3
5.383333333333334,9.810805,4.427471987406412,14,0.91
29.566666666666666,30.079576,0.5129098256429039,2,17.1
9.45,15.24254,5.792540359497071,22,2.73
23.75,16.714922,7.035078048706055,14,2.37
27.95,32.834557,4.8845565795898445,11,10.39
30.05,15.692558,14.357441711425782,18,2.1
46.4,40.93723,5.462770843505858,15,22.2
3.5,4.3661437,0.8661437034606934,3,0.62
22.9,22.228535,0.6714653015136705,9,4.56
17.316666666666666,21.712063,4.395396169026693,14,3.25
6.966666666666667,5.0680842,1.89858242670695,5,0.8
6.683333333333334,11.539289,4.855956141153971,14,1.36
4.566666666666666,4.996306,0.42963927586873396,8,0.59
14.616666666666667,19.220604,4.603937276204427,17,2.39
30.833333333333332,22.45134,8.381993611653645,0,3.72
45.35,46.21674,0.8667396545410142,16,13.93
4.333333333333333,6.29118,1.957846800486247,22,0.9
3.6333333333333333,4.393959,0.760625712076823,16,0.4
33.95,38.397808,4.447808074951169,23,21.03
19.116666666666667,24.215322,5.098655827840169,19,9.29
18.816666666666666,22.127295,3.310627873738607,17,3.36
6.466666666666667,10.162946,3.6962790807088215,21,1.61
13.033333333333333,7.1102915,5.923041852315267,11,0.63
13.266666666666667,13.054624,0.21204306284586671,23,2.58
24.183333333333334,21.392838,2.790495808919271,15,2.99
6.3,7.295435,0.9954349517822267,11,0.83
31.083333333333332,20.352577,10.730756123860676,21,4.91
18.75,11.992955,6.757044792175293,16,1.49
11.283333333333333,12.380958,1.0976242701212566,1,1.8
2.566666666666667,5.061269,2.4946021397908527,15,0.54
7.95,8.91904,0.969039726257324,23,1.89
20.683333333333334,19.967241,0.7160920461018883,2,3.84
15.483333333333333,14.618574,0.8647591908772778,13,2.0
3.783333333333333,5.4565763,1.673243014017741,5,1.02
3.6166666666666667,4.8887153,1.2720486005147298,2,0.6
16.25,17.936224,1.6862239837646484,16,2.47
6.883333333333334,7.5198936,0.6365603129069006,18,0.78
22.783333333333335,14.5788145,8.204518826802573,15,1.97
16.483333333333334,15.673973,0.8093602498372405,20,3.1
16.0,19.142155,3.1421546936035156,12,5.26
13.95,7.881732,6.068268013000488,15,1.14
13.5,12.421613,1.0783872604370117,21,2.03
21.066666666666666,11.839261,9.22740561167399,18,1.2
38.31666666666667,32.79765,5.519017283121748,22,11.81
10.783333333333333,10.899085,0.11575171152750663,20,1.55
14.216666666666667,12.045857,2.1708092371622723,1,1.81
15.666666666666666,14.023496,1.6431709925333653,19,2.35
23.833333333333332,17.597706,6.235627492268879,14,3.3
14.5,15.978201,1.478200912475586,0,2.3
54.06666666666667,38.756763,15.309903208414717,11,19.0
5.65,9.177367,3.5273672103881832,17,1.15
3.55,4.470165,0.9201647758483888,3,0.54
6.2,6.5739727,0.373972702026367,17,0.69
4.833333333333333,6.4116445,1.578311125437419,12,0.62
19.983333333333334,16.519255,3.464078648885092,20,3.13
10.883333333333333,12.4045515,1.5212181727091476,9,1.82
29.733333333333334,37.096813,7.363479868570963,2,20.69
9.483333333333333,16.229227,6.745893732706707,17,2.27
10.533333333333333,14.668025,4.134691683451335,14,1.78
4.533333333333333,2.9128637,1.6204696019490559,23,0.51
14.916666666666666,25.048615,10.131947835286459,16,7.85
11.966666666666667,12.503033,0.5363660176595051,23,2.59
10.583333333333334,10.181274,0.4020589192708339,10,1.41
13.0,15.422492,2.422492027282715,12,2.06
13.033333333333333,10.10185,2.931483777364095,6,2.86
16.083333333333332,13.311963,2.771370251973469,11,2.79
12.4,9.694158,2.7058423995971683,2,1.57
15.45,15.917521,0.4675214767456062,11,2.22
5.05,8.6330595,3.5830595016479494,17,1.16
9.666666666666666,12.009623,2.342955907185873,12,1.4
8.883333333333333,8.417002,0.4663316090901688,23,1.6
12.0,11.299301,0.7006988525390625,23,2.4
12.816666666666666,22.657505,9.840838368733724,0,3.57
7.1,10.069313,2.9693130493164066,3,1.72
25.666666666666668,23.026361,2.6403052012125663,12,10.76
7.866666666666666,11.42968,3.5630132039388025,2,1.84
5.95,6.0935454,0.14354543685913068,15,0.74
18.0,21.646648,3.646648406982422,13,3.34
44.516666666666666,58.94237,14.425704701741537,17,19.59
10.6,17.076294,6.4762939453125,14,2.33
6.766666666666667,8.126824,1.3601577123006185,14,0.99
1.6833333333333333,4.153472,2.470138613382975,8,0.45
16.466666666666665,11.3385,5.128166643778481,19,0.95
18.2,26.41961,8.21960906982422,19,11.51
13.75,16.319239,2.5692386627197266,16,2.23
40.9,40.68531,0.21468963623046733,19,26.98
8.1,8.505214,0.4052137374877933,20,1.3
20.25,27.776936,7.526935577392578,12,8.85
12.95,13.571456,0.6214559555053718,18,1.12
26.016666666666666,31.653435,5.636768086751303,14,13.14
31.05,37.706795,6.6567947387695305,11,11.65
19.866666666666667,20.352577,0.4859105428059891,21,4.89
5.883333333333334,3.8219788,2.061354525883993,6,0.52
6.4,10.628765,4.2287651062011715,16,1.2
7.666666666666667,11.328871,3.6622041066487627,13,1.26
5.9,8.919715,3.0197149276733395,13,1.24
9.966666666666667,12.731414,2.764747174580892,21,2.39
7.883333333333334,4.957429,2.9259044011433923,4,1.23
31.883333333333333,17.44443,14.438903935750325,0,2.55
22.15,25.830948,3.680947875976564,12,5.3
12.6,16.578455,3.978454971313477,4,3.96
3.2,4.715711,1.5157111167907713,10,0.56
6.083333333333333,6.972028,0.8886944452921552,6,1.2
14.116666666666667,15.977099,1.8604327519734696,17,1.41
3.0833333333333335,5.81642,2.7330867449442544,16,0.43
12.55,14.696301,2.1463014602661126,13,1.9
13.75,16.232845,2.4828453063964844,13,2.22
16.783333333333335,9.019703,7.763630421956382,15,1.32
34.68333333333333,33.501003,1.1823300679524706,16,9.94
32.766666666666666,19.834238,12.932428614298502,13,2.93
21.416666666666668,22.942938,1.5262711842854806,4,6.69
4.566666666666666,6.681002,2.1143354733784996,12,0.7
19.266666666666666,13.119071,6.147595659891763,14,2.2
17.616666666666667,12.665603,4.951063982645671,9,2.03
84.08333333333333,18.28314,65.80019315083821,8,3.2
28.85,24.052208,4.797792053222658,11,4.66
55.766666666666666,54.17641,1.5902559916178376,16,16.46
17.65,10.290324,7.359675788879393,9,1.45
4.25,5.0857725,0.8357725143432617,21,0.69
20.466666666666665,13.9681425,6.498524157206216,5,3.78
15.583333333333334,19.884192,4.3008581797281895,10,3.25
8.716666666666667,10.186562,1.4698949178059895,3,1.72
6.216666666666667,5.5216613,0.6950053850809734,8,0.86
4.633333333333334,5.295895,0.6625617663065588,7,0.77
9.383333333333333,12.069516,2.686182848612468,20,2.08
13.533333333333333,10.783198,2.7501349767049152,21,1.74
3.1,7.5760937,4.476093673706055,11,0.81
22.866666666666667,22.496035,0.37063204447428433,12,9.79
3.85,4.610681,0.7606810569763183,15,0.44
20.733333333333334,19.069845,1.6634881337483733,10,2.89
31.233333333333334,35.87288,4.639545694986978,20,17.03
4.4,5.575097,1.1750970840454098,2,0.4
8.1,8.302775,0.20277538299560582,8,1.2
17.65,22.822992,5.172992324829103,0,11.22
5.2,7.52419,2.3241899490356444,11,0.74
15.516666666666667,17.066576,1.5499093373616528,19,3.04
17.533333333333335,25.408792,7.875459162394204,13,4.2
8.133333333333333,10.639614,2.5062807718912765,15,1.26
4.833333333333333,8.229742,3.3964087168375654,1,1.16
19.85,19.24074,0.6092601776123061,13,4.11
5.5,7.495132,1.9951319694519043,10,0.99
5.316666666666666,5.8379436,0.5212768872578941,9,0.73
9.15,11.061731,1.9117313385009762,20,1.94
13.466666666666667,13.120701,0.34596583048502616,11,1.7
2.1333333333333333,4.540617,2.407283655802409,14,0.4
30.3,30.547861,0.24786109924316335,8,17.74
22.7,26.055307,3.3553073883056648,11,13.75
10.45,10.333098,0.1169015884399407,11,1.94
13.733333333333333,14.030085,0.29675127665201906,15,2.2
3.2666666666666666,4.177044,0.9103772481282553,15,0.46
11.266666666666667,10.969118,0.2975485483805347,10,1.51
13.166666666666666,16.699047,3.532380421956381,12,2.13
10.066666666666666,25.290941,15.224274571736654,0,5.78
11.866666666666667,14.916426,3.0497590382893875,10,2.3
3.2333333333333334,4.188218,0.9548847834269205,19,0.51
13.166666666666666,12.7888365,0.37783018747965436,17,1.6
24.383333333333333,36.66129,12.277955881754558,9,12.6
41.13333333333333,39.455505,1.6778279622395829,6,17.75
48.38333333333333,44.576885,3.806448109944661,13,16.77
10.983333333333333,12.075983,1.092649714152019,23,2.44
7.75,8.312263,0.5622625350952148,14,1.2
7.916666666666667,13.782266,5.865598996480306,18,1.51
4.966666666666667,4.9912047,0.024538071950276574,14,0.5
8.35,7.417927,0.9320732116699215,11,1.28
6.916666666666667,8.472436,1.5557692845662432,16,0.9
20.816666666666666,17.043344,3.7733221689860024,4,4.56
28.066666666666666,33.229435,5.162768300374349,13,10.0
13.783333333333333,15.853297,2.0699639002482098,15,2.12
4.75,6.4619975,1.7119975090026855,12,1.0
37.233333333333334,29.177372,8.055961354573569,12,12.34
6.833333333333333,6.1719975,0.6613357861836748,20,0.8
34.983333333333334,26.78944,8.193893178304037,15,5.46
12.383333333333333,11.8941345,0.48919881184895786,20,1.88
9.55,9.333769,0.21623115539550852,14,1.18
18.166666666666668,29.04303,10.876363118489582,1,7.55
8.7,11.068581,2.368580627441407,15,1.8
16.8,10.903362,5.896637725830079,18,1.32
4.683333333333334,9.594067,4.910733286539713,8,1.47
25.633333333333333,16.411512,9.221820958455403,12,3.3
8.616666666666667,11.973698,3.3570309956868485,11,1.52
25.116666666666667,18.802088,6.314578882853191,10,6.5
9.266666666666667,8.172661,1.0940058390299487,10,1.0
10.65,7.8908076,2.7591923713684086,20,0.94
10.183333333333334,11.328871,1.1455374399820961,13,1.26
9.766666666666667,13.351387,3.5847203572591138,17,1.45
14.233333333333333,14.091682,0.14165089925130125,18,1.85
