5.0,0.95,14,4,1,4,1,1,0,0,0,0
37.4,18.15,11,4,1,1,1,1,0,0,0,0
8.666666666666666,1.64,14,2,3,1,1,1,0,0,0,0
14.8,2.33,13,4,1,1,1,1,0,0,0,0
13.516666666666667,2.71,17,3,1,1,1,1,0,0,0,0
11.116666666666667,1.7,20,3,1,1,1,1,0,0,0,0
9.716666666666667,1.33,12,3,1,1,1,1,0,0,0,0
11.2,1.8,16,2,1,1,1,1,0,0,0,0
12.9,5.1,12,4,3,1,1,1,0,0,0,0
15.85,3.02,1,2,4,1,1,1,0,0,0,0
40.0,15.42,18,3,1,1,1,1,0,0,0,0
26.066666666666666,19.29,14,2,1,1,1,1,0,0,0,0
3.6666666666666665,0.8,0,2,1,1,1,1,0,0,0,0
14.516666666666667,2.2,16,3,1,1,1,1,0,0,0,0
16.116666666666667,1.14,16,3,1,1,1,1,0,0,0,0
25.666666666666668,10.29,18,3,6,1,1,1,0,0,0,0
8.383333333333333,0.9,18,2,4,1,1,1,0,0,0,0
4.783333333333333,0.5,15,4,2,1,1,1,0,0,0,0
15.833333333333334,4.34,12,2,1,1,1,1,0,0,0,0
5.533333333333333,1.15,0,2,1,1,1,1,0,0,0,0
17.866666666666667,1.92,19,3,1,1,1,1,0,0,0,0
12.366666666666667,2.01,16,3,1,1,1,1,0,0,0,0
11.366666666666667,1.8,16,3,1,1,1,1,0,0,0,0
22.683333333333334,7.9,0,2,1,1,1,1,0,0,0,0
13.816666666666666,3.89,3,4,1,1,1,1,0,0,0,0
19.116666666666667,5.56,17,2,1,1,1,1,0,0,0,0
9.8,0.9,13,4,1,2,1,1,0,0,0,0
8.933333333333334,1.02,14,2,1,1,1,1,0,0,0,0
4.95,0.9,7,4,1,1,1,1,0,0,0,0
23.6,9.11,10,3,1,1,1,1,0,0,0,0
41.6,26.26,20,3,1,4,1,1,0,0,0,0
7.35,1.0,14,4,1,1,1,1,0,0,0,0
10.816666666666666,1.27,19,3,1,2,1,1,0,0,0,0
15.733333333333333,2.62,14,3,1,1,1,1,0,0,0,0
12.233333333333333,1.32,12,4,1,1,1,1,0,0,0,0
52.06666666666667,13.0,6,4,1,1,1,1,0,0,0,0
6.833333333333333,1.0,12,3,4,1,1,1,0,0,0,0
8.483333333333333,1.29,14,3,1,1,1,1,0,0,0,0
18.316666666666666,2.8,8,2,1,1,1,1,0,0,0,0
23.533333333333335,4.03,21,3,1,1,1,1,0,0,0,0
9.683333333333334,1.33,17,3,1,1,1,1,0,0,0,0
6.766666666666667,1.29,11,3,1,1,1,1,0,0,0,0
5.8,0.88,12,4,1,1,1,1,0,0,0,0
5.266666666666667,1.3,14,2,1,1,1,1,0,0,0,0
7.533333333333333,0.5,19,2,1,2,1,1,0,0,0,0
7.033333333333333,1.22,1,2,1,1,1,1,0,0,0,0
17.883333333333333,3.46,20,2,1,2,1,1,0,0,0,0
4.883333333333334,0.84,17,3,3,1,1,1,0,0,0,0
12.233333333333333,1.13,9,3,1,1,1,1,0,0,0,0
27.333333333333332,9.1,14,3,1,2,1,1,0,0,0,0
25.516666666666666,3.59,15,3,2,1,1,1,0,0,0,0
16.333333333333332,3.69,2,2,3,1,1,1,0,0,0,0
4.866666666666666,1.04,14,3,1,1,1,1,0,0,0,0
5.583333333333333,1.29,20,3,1,1,1,1,0,0,0,0
30.2,7.0,11,3,1,1,1,1,0,0,0,0
17.233333333333334,2.2,14,3,1,2,1,1,0,0,0,0
24.566666666666666,5.3,13,4,1,2,1,1,0,0,0,0
8.25,1.72,2,2,2,1,1,1,0,0,0,0
26.416666666666668,11.92,22,2,1,1,1,1,0,0,0,0
6.066666666666666,1.1,12,4,2,1,1,1,0,0,0,0
9.45,1.05,16,3,1,1,1,1,0,0,0,0
8.116666666666667,0.98,15,2,2,2,1,1,0,0,0,0
12.733333333333333,2.13,6,4,1,2,1,1,0,0,0,0
16.416666666666668,2.89,2,2,2,1,1,1,0,0,0,0
24.9,13.49,18,3,2,1,1,1,0,0,0,0
30.083333333333332,4.47,0,2,4,2,1,1,0,0,0,0
33.083333333333336,18.4,20,3,1,1,1,1,0,0,0,0
18.116666666666667,3.6,1,2,1,2,1,1,0,0,0,0
26.466666666666665,10.55,10,3,1,1,1,1,0,0,0,0
25.4,1.11,14,4,2,1,1,1,0,0,0,0
16.533333333333335,3.7,3,2,1,1,1,1,0,0,0,0
21.983333333333334,6.07,10,4,1,1,1,1,0,0,0,0
12.5,2.27,11,2,1,1,1,1,0,0,0,0
22.933333333333334,4.26,12,4,1,1,1,1,0,0,0,0
4.583333333333333,0.6,17,3,2,1,1,1,0,0,0,0
11.9,1.79,21,2,3,2,1,1,0,0,0,0
67.08333333333333,17.0,6,3,1,1,1,1,0,0,0,0
15.6,3.31,16,2,1,1,1,1,0,0,0,0
9.633333333333333,2.3,17,3,2,1,1,1,0,0,0,0
33.31666666666667,5.0,12,3,1,1,1,1,0,0,0,0
4.916666666666667,1.1,9,4,1,1,1,1,0,0,0,0
34.1,10.64,12,4,4,1,1,1,0,0,0,0
6.633333333333334,0.81,16,2,1,1,1,1,0,0,0,0
25.8,3.4,16,2,1,1,1,1,0,0,0,0
7.966666666666667,2.8,4,2,2,1,1,1,0,0,0,0
16.416666666666668,8.54,10,4,3,1,1,1,0,0,0,0
1.7833333333333334,0.35,14,3,1,1,1,1,0,0,0,0
18.95,5.44,22,2,1,1,1,1,0,0,0,0
11.433333333333334,1.67,0,3,1,1,1,1,0,0,0,0
9.566666666666666,1.88,16,3,1,1,1,1,0,0,0,0
6.233333333333333,1.16,6,2,2,1,1,1,0,0,0,0
28.483333333333334,4.85,21,3,4,1,1,1,0,0,0,0
15.183333333333334,3.67,13,2,1,1,1,1,0,0,0,0
13.733333333333333,3.39,22,3,1,1,1,1,0,0,0,0
46.5,15.16,15,3,1,1,1,1,0,0,0,0
31.266666666666666,5.34,3,2,3,1,1,1,0,0,0,0
15.7,2.7,21,3,1,1,1,1,0,0,0,0
11.683333333333334,1.2,22,3,4,1,1,1,0,0,0,0
7.15,1.2,23,3,1,1,1,1,0,0,0,0
14.266666666666667,2.1,11,4,1,1,1,1,0,0,0,0
5.016666666666667,0.57,19,3,1,1,1,1,0,0,0,0
31.533333333333335,16.67,21,2,2,1,1,1,0,0,0,0
4.15,0.4,17,3,1,1,1,1,0,0,0,0
6.816666666666666,0.42,13,3,3,1,1,1,0,0,0,0
4.2,0.65,15,4,5,1,1,1,0,0,0,0
12.933333333333334,2.1,18,3,1,1,1,1,0,0,0,0
11.2,2.32,2,2,1,1,1,1,0,0,0,0
2.8,0.78,14,2,1,1,1,1,0,0,0,0
10.283333333333333,0.75,9,3,1,1,1,1,0,0,0,0
4.783333333333333,3.0,5,2,1,1,1,1,0,0,0,0
3.1,0.86,16,2,2,1,1,1,0,0,0,0
18.933333333333334,14.2,0,3,1,1,1,1,0,0,0,0
8.716666666666667,1.6,14,4,1,1,1,1,0,0,0,0
11.4,2.28,10,4,2,1,1,1,0,0,0,0
15.733333333333333,1.83,15,4,2,1,1,1,0,0,0,0
11.783333333333333,2.24,2,2,2,1,1,1,0,0,0,0
8.75,0.67,9,4,1,1,1,1,0,0,0,0
31.116666666666667,5.36,1,2,3,1,1,1,0,0,0,0
4.116666666666666,0.42,19,3,1,2,1,1,0,0,0,0
6.733333333333333,0.97,12,3,1,1,1,1,0,0,0,0
6.85,0.6,16,2,1,1,1,1,0,0,0,0
6.4,1.06,21,3,2,1,1,1,0,0,0,0
6.1,0.8,14,4,1,1,1,1,0,0,0,0
5.466666666666667,0.8,14,4,1,1,1,1,0,0,0,0
24.133333333333333,6.37,23,2,1,2,1,1,0,0,0,0
12.416666666666666,2.31,10,4,1,2,1,1,0,0,0,0
1.8833333333333333,0.5,3,2,2,1,1,1,0,0,0,0
32.4,16.67,11,3,2,1,1,1,0,0,0,0
4.5,0.97,13,3,1,2,1,1,0,0,0,0
34.03333333333333,9.01,9,4,2,1,1,1,0,0,0,0
31.533333333333335,20.0,12,2,1,2,1,1,0,0,0,0
4.866666666666666,0.57,16,3,1,1,1,1,0,0,0,0
14.8,2.44,19,2,1,1,1,1,0,0,0,0
4.9,0.5,15,3,2,1,1,1,0,0,0,0
14.233333333333333,4.86,14,2,4,1,1,1,0,0,0,0
16.866666666666667,4.15,19,2,1,1,1,1,0,0,0,0
3.566666666666667,0.61,13,4,1,1,1,1,0,0,0,0
5.066666666666666,1.0,20,3,1,1,1,1,0,0,0,0
12.316666666666666,1.6,10,4,1,2,1,1,0,0,0,0
25.916666666666668,16.58,4,2,4,1,1,1,0,0,0,0
40.03333333333333,17.7,23,3,2,2,1,1,0,0,0,0
